Time; Refractive Index; Temperature; Comment
   928.084;2.2396e-003;1.8727e+001;
   930.147;2.2443e-003;1.8742e+001;
   932.089;2.2256e-003;1.8740e+001;
   934.152;2.3479e-003;1.8724e+001;
   936.094;2.3572e-003;1.8726e+001;
   938.157;2.3600e-003;1.8723e+001;
   940.099;2.2403e-003;1.8697e+001;
   942.163;2.2266e-003;1.8706e+001;
   944.104;2.2197e-003;1.8719e+001;
   946.168;2.3535e-003;1.8708e+001;
   948.109;2.3690e-003;1.8712e+001;
   950.112;2.2429e-003;1.8706e+001;
   952.115;2.2284e-003;1.8728e+001;
   954.117;2.2309e-003;1.8708e+001;
   956.120;2.3672e-003;1.8703e+001;
   958.122;2.3686e-003;1.8698e+001;
   960.125;2.2301e-003;1.8695e+001;
   962.127;2.2263e-003;1.8690e+001;
   964.069;2.2252e-003;1.8679e+001;
   966.072;2.2295e-003;1.8688e+001;
   968.135;2.3468e-003;1.8686e+001;
   970.077;2.2366e-003;1.8688e+001;
   972.079;2.2226e-003;1.8684e+001;
   974.082;2.3429e-003;1.8678e+001;
   976.084;2.2290e-003;1.8670e+001;
   978.087;2.2287e-003;1.8674e+001;
   980.089;2.3797e-003;1.8667e+001;
   982.092;2.2195e-003;1.8665e+001;
   984.094;2.3716e-003;1.8669e+001;
   986.158;2.3347e-003;1.8664e+001;
   988.100;2.2256e-003;1.8664e+001;
   990.102;2.2375e-003;1.8671e+001;
   992.105;2.2409e-003;1.8647e+001;
   994.107;2.3661e-003;1.8651e+001;
   996.170;2.2220e-003;1.8661e+001;
   998.112;2.2287e-003;1.8659e+001;
  1000.115;2.2345e-003;1.8670e+001;
  1002.117;2.3415e-003;1.8653e+001;
  1004.120;2.3440e-003;1.8660e+001;
  1006.183;2.2211e-003;1.8657e+001;
  1008.125;2.3325e-003;1.8667e+001;
  1010.127;2.3432e-003;1.8663e+001;
  1012.069;2.3702e-003;1.8652e+001;
  1014.072;2.2310e-003;1.8669e+001;
  1016.074;2.2184e-003;1.8674e+001;
  1018.077;2.3665e-003;1.8662e+001;
  1020.079;2.2206e-003;1.8670e+001;
  1022.082;2.3348e-003;1.8660e+001;
  1024.084;2.2303e-003;1.8648e+001;
  1026.087;2.2271e-003;1.8665e+001;
  1028.090;2.3481e-003;1.8646e+001;
  1030.092;2.2303e-003;1.8642e+001;
  1032.095;2.3638e-003;1.8661e+001;
  1034.097;2.3789e-003;1.8644e+001;
  1036.100;2.3753e-003;1.8657e+001;
  1038.102;2.3601e-003;1.8647e+001;
  1040.105;2.2329e-003;1.8657e+001;
  1042.168;2.3770e-003;1.8653e+001;
  1044.110;2.3730e-003;1.8647e+001;
  1046.112;2.3696e-003;1.8655e+001;
  1048.115;2.2271e-003;1.8653e+001;
  1050.117;2.2379e-003;1.8655e+001;
  1052.120;2.3743e-003;1.8650e+001;
  1054.123;2.2418e-003;1.8657e+001;
  1056.125;2.2315e-003;1.8653e+001;
  1058.128;2.2442e-003;1.8653e+001;
  1060.069;2.2249e-003;1.8636e+001;
  1062.072;2.2313e-003;1.8629e+001;
  1064.074;2.3784e-003;1.8639e+001;
  1066.077;2.3475e-003;1.8624e+001;
  1068.080;2.2361e-003;1.8634e+001;
  1070.082;2.2348e-003;1.8627e+001;
  1072.145;2.3687e-003;1.8621e+001;
  1074.087;2.2421e-003;1.8619e+001;
  1076.150;2.3269e-003;1.8608e+001;
  1078.092;2.2247e-003;1.8626e+001;
  1080.095;2.2320e-003;1.8615e+001;
  1082.097;2.2321e-003;1.8605e+001;
  1084.100;2.3627e-003;1.8600e+001;
  1086.102;2.3670e-003;1.8622e+001;
  1088.105;2.2300e-003;1.8604e+001;
  1090.107;2.3439e-003;1.8604e+001;
  1092.110;2.3596e-003;1.8598e+001;
  1094.113;2.2223e-003;1.8611e+001;
  1096.115;2.3364e-003;1.8594e+001;
  1098.118;2.3481e-003;1.8592e+001;
  1100.120;2.2394e-003;1.8594e+001;
  1102.123;2.3332e-003;1.8599e+001;
  1104.125;2.3395e-003;1.8598e+001;
  1106.067;2.3500e-003;1.8588e+001;
  1108.070;2.3395e-003;1.8598e+001;
  1110.072;2.3760e-003;1.8608e+001;
  1112.075;2.2225e-003;1.8615e+001;
  1114.077;2.2268e-003;1.8621e+001;
  1116.080;2.3347e-003;1.8628e+001;
  1118.082;2.2267e-003;1.8613e+001;
  1120.085;2.3398e-003;1.8622e+001;
  1122.087;2.3425e-003;1.8622e+001;
  1124.090;2.3488e-003;1.8626e+001;
  1126.092;2.3331e-003;1.8638e+001;
  1128.095;2.2344e-003;1.8635e+001;
  1130.158;2.3499e-003;1.8625e+001;
  1132.100;2.3403e-003;1.8645e+001;
  1134.103;2.3760e-003;1.8639e+001;
  1136.105;2.2316e-003;1.8641e+001;
  1138.108;2.2300e-003;1.8636e+001;
  1140.110;2.2373e-003;1.8639e+001;
  1142.113;2.3424e-003;1.8631e+001;
  1144.176;2.3335e-003;1.8641e+001;
  1146.118;2.3382e-003;1.8647e+001;
  1148.120;2.2370e-003;1.8653e+001;
  1150.123;2.2319e-003;1.8640e+001;
  1152.125;2.3685e-003;1.8654e+001;
  1154.128;2.3746e-003;1.8653e+001;
  1156.070;2.2423e-003;1.8654e+001;
  1158.072;2.2399e-003;1.8685e+001;
  1160.075;2.2408e-003;1.8669e+001;
  1162.077;2.2335e-003;1.8678e+001;
  1164.141;2.2380e-003;1.8665e+001;
  1166.082;2.2418e-003;1.8667e+001;
  1168.085;2.3400e-003;1.8660e+001;
  1170.088;2.2397e-003;1.8669e+001;
  1172.090;2.2477e-003;1.8663e+001;
  1174.093;2.2383e-003;1.8668e+001;
  1176.095;2.2308e-003;1.8670e+001;
  1178.098;2.2451e-003;1.8681e+001;
  1180.100;2.2470e-003;1.8667e+001;
  1182.103;2.2479e-003;1.8662e+001;
  1184.105;2.2464e-003;1.8677e+001;
  1186.108;2.2412e-003;1.8681e+001;
  1188.110;2.2497e-003;1.8667e+001;
  1190.113;2.2460e-003;1.8673e+001;
  1192.115;2.3406e-003;1.8657e+001;
  1194.118;2.2388e-003;1.8671e+001;
  1196.181;2.2402e-003;1.8663e+001;
  1198.123;2.2446e-003;1.8667e+001;
  1200.126;2.2552e-003;1.8669e+001;
  1202.067;2.2468e-003;1.8667e+001;
  1204.070;2.2463e-003;1.8670e+001;
  1206.072;2.2600e-003;1.8666e+001;
  1208.075;2.2540e-003;1.8670e+001;
  1210.078;2.2520e-003;1.8672e+001;
  1212.141;2.2514e-003;1.8679e+001;
  1214.083;2.3884e-003;1.8673e+001;
  1216.085;2.2600e-003;1.8677e+001;
  1218.088;2.2610e-003;1.8677e+001;
  1220.090;2.2486e-003;1.8684e+001;
  1222.093;2.2527e-003;1.8677e+001;
  1224.095;2.2590e-003;1.8671e+001;
  1226.098;2.2627e-003;1.8675e+001;
  1228.100;2.2535e-003;1.8678e+001;
  1230.103;2.2644e-003;1.8675e+001;
  1232.105;2.3780e-003;1.8678e+001;
  1234.108;2.3557e-003;1.8672e+001;
  1236.111;2.2718e-003;1.8664e+001;
  1238.113;2.2584e-003;1.8681e+001;
  1240.116;2.2748e-003;1.8673e+001;
  1242.118;2.2581e-003;1.8667e+001;
  1244.121;2.2554e-003;1.8667e+001;
  1246.123;2.2503e-003;1.8680e+001;
