Time; Refractive Index; Temperature; Comment
   958.062;2.4639e-003;1.9760e+001;
   960.065;2.4653e-003;1.9773e+001;
   962.067;2.4700e-003;1.9776e+001;
   964.070;2.4728e-003;1.9779e+001;
   966.072;2.4661e-003;1.9770e+001;
   968.075;2.4651e-003;1.9759e+001;
   970.077;2.4611e-003;1.9776e+001;
   972.080;2.4573e-003;1.9770e+001;
   974.082;2.4619e-003;1.9756e+001;
   976.146;2.4603e-003;1.9773e+001;
   978.087;2.4621e-003;1.9782e+001;
   980.090;2.4677e-003;1.9769e+001;
   982.032;2.4609e-003;1.9766e+001;
   984.034;2.4671e-003;1.9759e+001;
   986.037;2.4712e-003;1.9767e+001;
   988.039;2.4669e-003;1.9769e+001;
   990.042;2.4669e-003;1.9779e+001;
   992.044;2.4575e-003;1.9767e+001;
   994.047;2.4603e-003;1.9767e+001;
   996.110;2.4590e-003;1.9783e+001;
   998.052;2.4692e-003;1.9772e+001;
  1000.055;2.4683e-003;1.9771e+001;
  1002.057;2.4638e-003;1.9784e+001;
  1004.060;2.4683e-003;1.9784e+001;
  1006.062;2.4641e-003;1.9782e+001;
  1008.065;2.4671e-003;1.9790e+001;
  1010.067;2.4730e-003;1.9789e+001;
  1012.070;2.4827e-003;1.9781e+001;
  1014.072;2.4729e-003;1.9773e+001;
  1016.075;2.4642e-003;1.9804e+001;
  1018.077;2.4667e-003;1.9788e+001;
  1020.080;2.4578e-003;1.9801e+001;
  1022.082;2.4619e-003;1.9798e+001;
  1024.085;2.4664e-003;1.9796e+001;
  1026.088;2.4592e-003;1.9793e+001;
  1028.090;2.4674e-003;1.9796e+001;
  1030.093;2.4709e-003;1.9806e+001;
  1032.034;2.4718e-003;1.9801e+001;
  1034.037;2.4783e-003;1.9809e+001;
  1036.040;2.4714e-003;1.9798e+001;
  1038.042;2.4720e-003;1.9792e+001;
  1040.045;2.4579e-003;1.9793e+001;
  1042.047;2.4720e-003;1.9784e+001;
  1044.050;2.4712e-003;1.9781e+001;
  1046.052;2.4655e-003;1.9794e+001;
  1048.055;2.4734e-003;1.9772e+001;
  1050.057;2.4660e-003;1.9786e+001;
  1052.060;2.4740e-003;1.9782e+001;
  1054.062;2.4771e-003;1.9790e+001;
  1056.065;2.4649e-003;1.9771e+001;
  1058.067;2.4800e-003;1.9787e+001;
  1060.070;2.4712e-003;1.9790e+001;
  1062.073;2.4721e-003;1.9782e+001;
  1064.075;2.4702e-003;1.9781e+001;
  1066.078;2.4723e-003;1.9779e+001;
  1068.080;2.4738e-003;1.9779e+001;
  1070.083;2.4803e-003;1.9783e+001;
  1072.085;2.4736e-003;1.9788e+001;
  1074.088;2.4797e-003;1.9778e+001;
  1076.030;2.4853e-003;1.9779e+001;
  1078.032;2.4782e-003;1.9785e+001;
  1080.035;2.4710e-003;1.9783e+001;
  1082.037;2.4750e-003;1.9775e+001;
  1084.100;2.4802e-003;1.9769e+001;
  1086.042;2.4814e-003;1.9784e+001;
  1088.045;2.4832e-003;1.9786e+001;
  1090.047;2.4843e-003;1.9770e+001;
  1092.050;2.4817e-003;1.9774e+001;
  1094.052;2.4786e-003;1.9769e+001;
  1096.055;2.4823e-003;1.9772e+001;
  1098.057;2.4788e-003;1.9777e+001;
  1100.060;2.4797e-003;1.9772e+001;
  1102.063;2.4805e-003;1.9778e+001;
  1104.065;2.4810e-003;1.9783e+001;
  1106.068;2.4799e-003;1.9766e+001;
  1108.070;2.4810e-003;1.9772e+001;
  1110.073;2.4809e-003;1.9771e+001;
  1112.075;2.4808e-003;1.9777e+001;
  1114.078;2.4733e-003;1.9783e+001;
  1116.080;2.4720e-003;1.9766e+001;
  1118.083;2.4776e-003;1.9773e+001;
  1120.085;2.4830e-003;1.9793e+001;
  1122.088;2.4808e-003;1.9773e+001;
  1124.030;2.4756e-003;1.9782e+001;
  1126.032;2.4773e-003;1.9782e+001;
  1128.035;2.4694e-003;1.9781e+001;
  1130.037;2.4829e-003;1.9775e+001;
  1132.040;2.4839e-003;1.9776e+001;
  1134.042;2.4739e-003;1.9797e+001;
  1136.045;2.4776e-003;1.9786e+001;
  1138.048;2.4733e-003;1.9783e+001;
  1140.111;2.4782e-003;1.9789e+001;
  1142.053;2.4760e-003;1.9782e+001;
  1144.055;2.4761e-003;1.9793e+001;
  1146.058;2.4835e-003;1.9779e+001;
  1148.060;2.4853e-003;1.9792e+001;
