Time; Refractive Index; Temperature; Comment
   711.992;2.4699e-003;1.9216e+001;
   713.995;2.4682e-003;1.9210e+001;
   715.997;2.5050e-003;1.9210e+001;
   718.000;2.4984e-003;1.9223e+001;
   720.002;2.4826e-003;1.9207e+001;
   722.005;2.4841e-003;1.9214e+001;
   724.068;2.4640e-003;1.9239e+001;
   726.010;2.4884e-003;1.9240e+001;
   728.012;2.4682e-003;1.9226e+001;
   730.015;2.4987e-003;1.9229e+001;
   732.017;2.4634e-003;1.9240e+001;
   734.020;2.4671e-003;1.9246e+001;
   736.022;2.4869e-003;1.9239e+001;
   738.025;2.4679e-003;1.9255e+001;
   740.088;2.4704e-003;1.9248e+001;
   741.969;2.5070e-003;1.9245e+001;
   743.972;2.4818e-003;1.9252e+001;
   746.035;2.4911e-003;1.9252e+001;
   747.977;2.4784e-003;1.9249e+001;
   749.979;2.4957e-003;1.9251e+001;
   751.982;2.4927e-003;1.9237e+001;
   753.985;2.4875e-003;1.9255e+001;
   755.987;2.4992e-003;1.9241e+001;
   757.990;2.4778e-003;1.9233e+001;
   759.992;2.5185e-003;1.9241e+001;
   761.995;2.4925e-003;1.9251e+001;
   763.997;2.5062e-003;1.9250e+001;
   766.000;2.4967e-003;1.9244e+001;
   768.002;2.4892e-003;1.9241e+001;
   770.005;2.4869e-003;1.9246e+001;
   772.007;2.5069e-003;1.9269e+001;
   774.010;2.4841e-003;1.9260e+001;
   776.012;2.5004e-003;1.9255e+001;
   778.076;2.5014e-003;1.9250e+001;
   780.017;2.5189e-003;1.9264e+001;
   782.020;2.4968e-003;1.9259e+001;
   784.023;2.5176e-003;1.9253e+001;
   786.025;2.5052e-003;1.9263e+001;
   788.028;2.5187e-003;1.9276e+001;
   789.969;2.5214e-003;1.9272e+001;
   791.972;2.5136e-003;1.9276e+001;
   793.975;2.5001e-003;1.9269e+001;
   795.977;2.5184e-003;1.9262e+001;
   797.980;2.5095e-003;1.9281e+001;
   800.043;2.4939e-003;1.9275e+001;
   801.985;2.5030e-003;1.9279e+001;
   803.987;2.5230e-003;1.9277e+001;
   805.990;2.5150e-003;1.9279e+001;
   807.992;2.5204e-003;1.9266e+001;
   809.995;2.4971e-003;1.9284e+001;
   811.997;2.5003e-003;1.9269e+001;
   814.000;2.4910e-003;1.9286e+001;
   816.063;2.5093e-003;1.9261e+001;
   818.005;2.5226e-003;1.9279e+001;
   820.008;2.4875e-003;1.9292e+001;
   822.010;2.5247e-003;1.9264e+001;
   824.013;2.5338e-003;1.9282e+001;
   826.015;2.5423e-003;1.9271e+001;
   828.018;2.5297e-003;1.9292e+001;
   830.020;2.5309e-003;1.9293e+001;
   832.083;2.5041e-003;1.9299e+001;
   834.025;2.4883e-003;1.9290e+001;
   836.028;2.5100e-003;1.9298e+001;
   837.970;2.5191e-003;1.9301e+001;
   839.972;2.5169e-003;1.9300e+001;
   842.035;2.5035e-003;1.9299e+001;
   843.977;2.5047e-003;1.9305e+001;
   845.980;2.5171e-003;1.9296e+001;
   847.982;2.5230e-003;1.9298e+001;
   849.985;2.5345e-003;1.9310e+001;
   851.987;2.5310e-003;1.9292e+001;
   853.990;2.5303e-003;1.9284e+001;
