Time; Refractive Index; Temperature; Comment
  1140.049;2.5401e-003;1.9480e+001;
  1142.052;2.5409e-003;1.9487e+001;
  1143.994;2.5360e-003;1.9467e+001;
  1145.996;2.5430e-003;1.9474e+001;
  1148.059;2.5435e-003;1.9473e+001;
  1150.001;2.5321e-003;1.9487e+001;
  1152.004;2.5443e-003;1.9470e+001;
  1154.006;2.5458e-003;1.9474e+001;
  1156.009;2.5484e-003;1.9493e+001;
  1158.011;2.5432e-003;1.9473e+001;
  1160.014;2.5414e-003;1.9451e+001;
  1162.017;2.5371e-003;1.9467e+001;
  1164.019;2.5364e-003;1.9476e+001;
  1166.022;2.5347e-003;1.9460e+001;
  1168.024;2.5367e-003;1.9480e+001;
  1170.027;2.5450e-003;1.9478e+001;
  1172.029;2.5445e-003;1.9462e+001;
  1174.032;2.5452e-003;1.9473e+001;
  1176.034;2.5375e-003;1.9480e+001;
  1178.037;2.5354e-003;1.9467e+001;
  1180.039;2.5332e-003;1.9469e+001;
  1182.042;2.5299e-003;1.9483e+001;
  1184.044;2.5353e-003;1.9478e+001;
  1186.047;2.5433e-003;1.9481e+001;
  1188.110;2.5381e-003;1.9470e+001;
  1190.052;2.5386e-003;1.9475e+001;
  1191.994;2.5367e-003;1.9473e+001;
  1193.996;2.5477e-003;1.9473e+001;
  1195.999;2.5480e-003;1.9453e+001;
  1198.001;2.5493e-003;1.9479e+001;
  1200.004;2.5433e-003;1.9472e+001;
  1202.067;2.5437e-003;1.9467e+001;
  1204.009;2.5355e-003;1.9474e+001;
  1206.012;2.5391e-003;1.9474e+001;
  1208.014;2.5350e-003;1.9469e+001;
  1210.017;2.5341e-003;1.9459e+001;
  1212.019;2.5406e-003;1.9473e+001;
  1214.022;2.5428e-003;1.9478e+001;
  1216.085;2.5362e-003;1.9479e+001;
  1218.027;2.5405e-003;1.9457e+001;
  1220.029;2.5483e-003;1.9471e+001;
  1222.032;2.5479e-003;1.9460e+001;
  1224.034;2.5515e-003;1.9466e+001;
  1226.037;2.5443e-003;1.9454e+001;
  1228.040;2.5374e-003;1.9475e+001;
  1230.042;2.5476e-003;1.9478e+001;
  1232.045;2.5400e-003;1.9460e+001;
  1234.047;2.5374e-003;1.9476e+001;
  1236.050;2.5334e-003;1.9477e+001;
  1238.052;2.5326e-003;1.9485e+001;
  1239.994;2.5498e-003;1.9481e+001;
  1242.057;2.5420e-003;1.9495e+001;
